USER_ID,item_id,over_all_rating
A187QWMSGDX00A,B000C4274Q,5
A1G1HSWGR4YF8W,B000C427AK,1
A2FJ49880KCMXR,B000C427AK,4
A13G0A4US2NHN6,B000C427AK,5
A1HN4LDUSITFSR,B000C427AK,5
ALHKE0B68WKUI,B000C427AK,4
AXUP8MFUUN744,B000C427AK,4
AAAOQ5ISAA512,B000C427AK,3
A2LEQ89URIM9C2,B000C427AK,5
A394HK1TR2GV9P,B000C427AK,5
A2I62C0SJETTDY,B000C427AK,5
A14S64R5VXZ1WC,B000C427AK,5
A1ASZPBD66XTXS,B000C427AK,5
AESNKPDM6LHXY,B000C427AK,3
A1W09SAIOG15XA,B000C427AK,5
A4QLU0TGXRH6U,B000C427AK,5
A7Y3BGHW5B5FV,B000C427AK,5
A3T3PE7S7AKYDO,B000C427AK,5
A373O2H25UU3SS,B000C427AK,5
A3JY0NMTW9U0P0,B000C427AK,5
A1JDBT733FP1AI,B000C427AK,5
A1VCI8790367EP,B000C427AK,5
A3G4675F5PLD0E,B000C427AK,5
AZO3BXMC52G0B,B000C427AK,5
A1AX25SZL9FJFF,B000C427AK,4
A2IWEQ9OZASGT1,B000C427GY,5
A34JCRGHD01WDB,B000C427GY,5
A2E92HUITC412Z,B000C427GY,4
AT4MAAPM1ZVOS,B000C427K0,5
AUDJ34B20YECO,B000C427K0,5
A2241KKI97L9H4,B000C427K0,5
A19PYO91C6JNV2,B000C427K0,5
ASRKGUDCXR9VP,B000C427K0,5
AG2D10RCCWHZ3,B000C427K0,5
A5NYEC7J0EHRM,B000C427K0,5
A1NW0V3UDAGC8J,B000C427KA,3
A3AYFAYJRN723P,B000C427KA,5
APXBVN6Y1BV7C,B000C427KA,5
AL9OVDF1TK9LB,B000C427KK,5
AE1C2QITTIWCL,B000C427KK,5
A1HQJ0ZGG1C1PA,B000C427KU,5
A2N4UQ7I0RK2BZ,B000C427KU,4
A1V7F7O5P8JS3D,B000C427KU,5
A1MCI2L8DGPLXB,B000C427KU,4
A200FKBEWWO68M,B000C427KU,5
A3BSD9OIEX101E,B000C427KU,5
A88QNRREGIPXK,B000C427KU,5
APO3K5YIVMGHV,B000C427KU,5
A3GVV3EPCRYOBI,B000C427KU,5
A20SMHOGTB9BOU,B000C427KU,5
A2ZV0JW9FVEIMP,B000C427KU,5
A3V188VRTDCJSL,B000C427KU,5
A49238V3T702T,B000C427KU,5
A1W3WDY2T5V01Z,B000C427KU,5
A2YJTCT3KU8PSD,B000C427L4,5
A16973B6RTGVE,B000C427L4,5
A37ADM1CQQS0PM,B000C427LY,5
A2X9RCR9OVQCYI,B000C427MI,5
A2GW66ZQA7CJJ7,B000C427MI,4
A3BMUBUC1N77U8,B000C427MI,5
A1K3S7MDZ7ZFV1,B000C427MI,5
A3TQ4A47KDH1I2,B000C427MI,1
A1SQ7VZPA3W6GG,B000C427MI,5
A200FKBEWWO68M,B000C427MI,5
A31ZF6HYZ72OM7,B000C427MI,5
A11R1DUXU2YSHS,B000C427MI,5
A41KSY31UCU8W,B000C427MI,5
A2GCRYBI9JQNN4,B000C427MI,5
A2THQCHKR89E16,B000C427MI,5
A2PPRCJSZZVTUZ,B000C427MI,5
ALOW777PNONAE,B000C427MI,5
A116D6657001N6,B000C427MI,5
A3IER8PEG711CB,B000C427MI,5
A17V4DV8EFRL4Y,B000C427MI,3
ALE4FGAWWXBRM,B000C427MI,5
A1X02AIG3JZ1X3,B000C427MI,4
A260U3KT12BCTP,B000C427MI,5
A1JPFG0GIEDGVO,B000C427MI,5
A229NUUGS7U0O6,B000C427MI,5
ACXERL1HON3TJ,B000C427MI,1
A3B20Y21LNS1MZ,B000C427MI,5
A488BMMEA1G63,B000C427MI,5
A3107M00EU7G7C,B000C427MI,5
A3TF3I6ZKVR30V,B000C427MI,5
A3GD6NDZRA55GX,B000C427MI,5
AIWG2NHQ8WFXK,B000C427MI,5
A1LMZ3RAPGHB72,B000C427MI,5
A3GVV3EPCRYOBI,B000C427MI,5
A2PB80L0HPM7RY,B000C427MI,5
A3V9AL421UQ9LG,B000C427MI,5
A1HLGWE8JN78DF,B000C427MI,5
A1WV711AD22U1E,B000C427MI,5
AQIDZ5MAZ1IQF,B000C427MI,5
A3PS37KX4B0XFA,B000C427MI,5
AI7U9MYAWCPQA,B000C427MI,5
AC1ALCCSW89E0,B000C427MI,5
A3JG7AI04D3NXW,B000C427MI,5
A1TXEH0A7XL4L8,B000C427MI,5
AEHGYNQ5RT250,B000C427MI,5
A3AU23RO5XD06E,B000C427MI,5
A3SBTAIT4UJW31,B000C427MI,5
A1EEF3UC83LG0S,B000C427MI,5
A3EJDCJ3VQM40W,B000C42QEM,5
A3QLQGS2CYYBLP,B000C42QEM,5
A1SFHBJ1EU9N8C,B000C42QEM,5
AHFGQ1TP0XQHK,B000C42QGU,4
A3BKZJZ3NN2TR,B000C42QHO,5
A22BT5JR4VJOVJ,B000C42QHY,5
A1MJC0YST8XCX4,B000C42QHY,1
A13YY63OC3N4SH,B000C42QHY,3
A1FX6SA4JWOQJM,B000C42QII,5
A3KJ3J315HY8WA,B000C42QJ2,3
A14F275V37JL2D,B000C42QJ2,5
A1QE9T39C23LZ1,B000C42QJM,5
A50WTSSDJB0H2,B000C42QJW,5
A1PDQTJP567BWJ,B000C42QJW,3
A2BHZ5FZH3EN5P,B000C42QJW,5
A3UGPS6EULFU3P,B000C42QJW,5
A25MJLQWR7OQJ2,B000C42QOC,5
A1JGABN0KWGBQK,B000C42QOM,5
AMQRQRNZGLKD5,B000C42QOW,5
AZMLXM0PZFPC6,B000C42QRE,5
A1ODRTB0JZ9AER,B000C42QS8,5
A3PRQ5HBAX8DW0,B000C42QT2,5
A1980UDWGL6J3N,B000C42QT2,5
A216X5C5HGIAZD,B000C42QU6,5
A3AWXCXNJ3ICVO,B000C42QV0,5
A1S4NP9963LDB9,B000C42QV0,5
A26EDDEDXM6REE,B000C42QVK,5
A25GTHI7IF0F5G,B000C42QVK,5
A2SP6DYTPQQADU,B000C42QVK,1
A23LRXP31UK5NQ,B000C42QVU,1
AYMIJ7ZBCVRRL,B000C42QVU,5
A3NN3Q0IT3YE9H,B000C42QVU,3
A2BZ3RYOHP7HJ8,B000C42QW4,4
A2C3BWJJ4TT7FY,B000C42QWY,3
A35PL5FRB18EAS,B000C42QYC,4
A159LWXP45AF4V,B000C42QYC,3
AHBP54GGBKJBG,B000C42QYC,5
AT3NLDVR1A7PR,B000C42QYW,5
A29I3UZUPJMD84,B000C42QYW,5
A3G7YYFU71SDF3,B000C42QZ6,5
A3VJLW1OVWGSQU,B000C42QZG,5
A3VRQMDM4UD0WO,B000C42R0U,5
AEXP6C0CGIPDA,B000C42R0U,5
A2W0FI6QG7QSW1,B000C42R0U,5
AP6M728REMY04,B000C42R0U,4
A25W93O70QPSPB,B000C42R1O,4
A3CE3QDLMGZKS5,B000C42R1O,5
A25EOESLKXHIA2,B000C42R2I,4
A1RLXZAMJ8S7BK,B000C42R2I,4
A3DJWS1QLR3A41,B000C42R2I,5
A13PF1TC9CD2V1,B000C42R2I,5
A3706ICB113XBV,B000C42R2S,4
A1WVTI4F3NJI97,B000C42R2S,5
A3Q3RTW7L9L0T5,B000C42R2S,5
A3NGQQG72I93D8,B000C42R4G,5
A1XNRNAQ81VSLN,B000C42R5A,5
A35PL5FRB18EAS,B000C42R5A,3
A159LWXP45AF4V,B000C42R5A,1
A27O8UFIBA7T64,B000C42R5A,5
A3STK1KAOQ7AP9,B000C42R5A,5
A29Q1J5FWPEZSA,B000C42R5K,3
A2O159P668W400,B000C42R5K,5
A1WIWVFX6ZJN85,B000C42R6O,5
A1Y4DROW97OXL4,B000C42R6O,4
A1EU48RFTC792D,B000C42R7I,1
A3FP9141P7DHT6,B000C42R82,4
A1PGV10X661G6Y,B000C42R82,5
ALKMAWRSOHA9H,B000C42R82,5
AYXTSNKYSMAQH,B000C42R8M,5
A1W3WDY2T5V01Z,B000C42R8M,5
A2QBFUBISKUGFQ,B000C42R96,5
A2FHRLQ5DVGOE0,B000C42R96,5
A1X8BPB9E4SX2G,B000C42R9Q,5
AHY77VCB614YZ,B000C42R9Q,5
A2NKEKGYE5KUEX,B000C42RAU,1
A3EAPKYXILP4FQ,B000C42RB4,5
A23KJ4O2W0E8CD,B000C42RB4,5
AVODCWYU9EL64,B000C42RB4,5
A1HEO0SFC1QL14,B000C42RC8,5
AGSG14OFU7HG3,B000C42RC8,4
A1RCQILXRI9SAB,B000C42RCI,5
A1DD12TTRZEMSP,B000C42RCI,5
A31HU3RZT6DX6O,B000C42RCI,4
A1F92JV6AYPOXN,B000C42RCI,1
A3I6T0V44R6HLB,B000C42RCS,5
A12M5EJTIBWNP1,B000C42RCS,4
A1S4NP9963LDB9,B000C42RCS,5
A3C9F3SZWLWDZF,B000C42RDW,5
A2RAA40W92897W,B000C42RDW,5
A3MXRM7Y7AZF2S,B000C42RF0,4
A350CAODBEA5SQ,B000C42RG4,5
A3M6MIW87954WR,B000C42RG4,5
AFVNCMVQYZ377,B000C42RH8,5
A18DRM2OYEKLUB,B000C42RIC,5
A23K2HJAMMY36L,B000C42RIC,3
A3IHSVP3MXG6QM,B000C42RIC,5
ANDTGWDV4KKJB,B000C42RIC,1
A7ELNGMVRPYWO,B000C42RIC,5
A22JBP3035TGT4,B000C42RIM,5
A3G3MGN47XDDZO,B000C42RJQ,1
A2A6V1DEVY5B6Y,B000C42RK0,5
AGCQ78O4EQF77,B000C42RK0,1
AQI8VOE19F7R7,B000C42RK0,5
A2JJXRS9RGE9Z9,B000C42RKK,5
A2KLZ4Q8QYO9IX,B000C42RKU,5
A1N7JQ8R5IH8XQ,B000C42RKU,1
A34YW5RON5HILU,B000C42RKU,5
A16973B6RTGVE,B000C42RKU,5
A2RPYIG1POWZXW,B000C42RKU,5
A2D3RNXZ927DGB,B000C42RLO,5
A31ZL9ZWJ155VH,B000C42RLO,5
AU7VEV21YEXXY,B000C42RLO,5
AFJLZE0QS3AJZ,B000C42RLY,3
A2G2KTG4EQP8CS,B000C42RLY,1
A3GTJHQ5U5QCPH,B000C42RLY,5
A25MSUY95S241P,B000C42RLY,5
A300R017S570DY,B000C42RMI,5
ANDTGWDV4KKJB,B000C42RMI,4
A1EKRI70LC3PFG,B000C42RMI,5
A1M9XKG3GE1UO6,B000C42RN2,3
AVEXSP3RQO1Q1,B000C42RNC,5
A1Z0R1AA5TD4ZV,B000C42RNC,4
A2JIDLFKDF8FCC,B000C42RNC,5
A3IOW6605BB42W,B000C42RNW,5
A62YRUZ3AQKT7,B000C42RO6,4
A31D8MCPRT653I,B000C42RO6,3
A2OTPTFIKIA0T7,B000C42RPK,5
A2EQE6ES7RWMO6,B000C42RPK,3
AQMI9WRBBXRHM,B000C42RQO,5
AZ4ENLLHA4074,B000C42RQO,4
A2CMLJCVVKLWBI,B000C42RQO,5
A1Q5O66PJRDG4T,B000C42RRI,5
A32QI52ET2KDTA,B000C42RT6,5
A3BCC9UUKSIZN0,B000C42RT6,5
A5NW620UKE9K,B000C42RTQ,4
A23NXP6C6745Y7,B000C42RU0,5
A307P4N6CW76KG,B000C42RU0,5
AHYXAFW55X1NM,B000C42RU0,5
A32L69IXAN0VB4,B000C42RU0,5
AMYQJ31OEMO6U,B000C42RU0,1
A1NQ307MV7FZD1,B000C42RUU,5
A2854S97CP461S,B000C42RV4,5
AVXAPGI3QVJDK,B000C42RVE,5
A1LCQ04SQQSAZ8,B000C42RVE,5
A1BFMQZMFYZIHX,B000C42RVO,5
A2PUVECLRGCTSZ,B000C42RW8,5
A1NQ307MV7FZD1,B000C42RW8,5
A3HC55XYJEMQP6,B000C42RWI,5
A1AUXKQWF1CSI9,B000C42RWI,5
A366LQNCLDO4WM,B000C42RWS,4
A3UEDLCXM007RO,B000C42RWS,5
A20EUW0ZJU07GY,B000C42RWS,4
A2EBVUJG7KBGBB,B000C42RWS,4
A3P5C5KM1TELGY,B000C42RWS,5
AVXAPGI3QVJDK,B000C42RX2,5
A3UEDLCXM007RO,B000C42RXC,5
A3P5C5KM1TELGY,B000C42RXC,5
A2EB7XH329KV0Q,B000C42RXM,3
A15OKK9KHWERPN,B000C42RXM,5
A18ZMCS5SQLW8V,B000C42RXM,5
AB4R1DMG0I3G5,B000C42RXM,5
A390PXSHK2ZYCC,B000C42RXM,5
A1WT8ONJISLSUE,B000C42RXM,5
A1PYBALP8YNEWU,B000C42RXM,5
A1F8FH6TUKUWGD,B000C42RXM,5
A1QZUVIOS58OJP,B000C42RY6,4
AO32IONM9LAGW,B000C42RY6,5
A19PMKWV0RFO1,B000C42RYG,5
A2JA63UPVFEF1Y,B000C42RYQ,5
A13P70H52RA6XV,B000C42RZ0,4
A1KQO52OH41S69,B000C42RZ0,5
AAQJ73C7FDE6G,B000C42RZK,5
A1S3IY2S2VPNNC,B000C42RZU,5
A21PJJETMLP51Z,B000C42RZU,5
A2M2MYPMRNI003,B000C42RZU,5
A3418F2UEEOFEM,B000C42RZU,5
A2RTK2ARGSQL5L,B000C42S04,5
A216X5C5HGIAZD,B000C42S04,5
A1XIUAGYUI8U0H,B000C42S04,5
A1DVOIS006DYKY,B000C42S04,5
A1J22DL25PU8MR,B000C42S04,5
ASV56CWGAN50C,B000C42S04,5
A2O0HVPEJB9CM5,B000C42S04,2
A1CIXNG0FA9RPP,B000C42S04,5
A3446KHDD4RI8S,B000C42S0O,4
A1794ZU8XFM2S9,B000C42S0Y,4
A2ZPCBNH61JQ20,B000C42S18,4
AYF9K3YSQJD8K,B000C42S1I,4
A1ZMQZ8Y7N1NV8,B000C42S1S,5
A1Y4G3BLC176EI,B000C42S2W,5
A2S5AUTUQS4KE2,B000C42S2W,5
A1M9W13C6JIL7S,B000C42S2W,5
A30V8B43TZ00S5,B000C42S5E,4
A1G8JOWFX8L4FS,B000C42S5E,5
A6071FOJT2V7G,B000C42S6I,5
A1D894G65N17ID,B000C42S7W,4
AMQRQRNZGLKD5,B000C42SCW,5
A1SWINN4UJPNP8,B000C42SCW,1
A1TLJEG5RACVVR,B000C42SCW,5
A2P657UC3YEOSV,B000C42SCW,5
AMQRQRNZGLKD5,B000C42SD6,5
A3BSQLTQBE7X0X,B000C42SDG,4
A21M871PIFOM0Z,B000C42SDQ,4
A3B6BFM1WEFEK3,B000C42SDQ,5
A3VXGXQUHKAMZ5,B000C42SDQ,5
A7GRS7ZHPUQVD,B000C42SDQ,5
A15QEBK4RZWLM0,B000C42SDQ,5
A2P657UC3YEOSV,B000C42SEA,5
AAQFOYQ9NEFGH,B000C42SEA,2
A15QEBK4RZWLM0,B000C42SEA,5
AXZURODMKCYJN,B000C42SF4,2
A1DJC9X1KTRFNC,B000C42SF4,5
A4EYDXJMLGZ2Q,B000C42SFE,5
A3JRUT2EBZL6Z5,B000C42SGI,5
A39R3BOGLIN1S,B000C42SGI,4
A23J740NTKA646,B000C42SJK,4
A32853PAFTA8ME,B000C42SKY,2
A1AJY8KJWX40W1,B000C42SKY,5
A2ZI5NHQBCOXRE,B000C42SKY,3
A3IR4HR9YSYDR0,B000C42SOA,5
A2QTUZII1C9GHM,B000C42SOA,1
A3VYH48I720GMR,B000C42SOA,5
A1NRJK8Z5S547R,B000C42SOA,3
A12TH3OKP79LMD,B000C42SOA,5
AHV7KLH1D97R2,B000C42SQ8,4
A10LYQC2WAFRGE,B000C42SQ8,5
A3L2UZ8Q16YTTY,B000C42SQ8,5
A1LARNTRDTEZAL,B000C42SQ8,5
A1PEWJ1LHUFKBM,B000C42STA,5
A1J7WH2OR8UHME,B000C42STA,4
A1K83M6E7GUEVH,B000C42STA,3
A20XYILKLTEAS,B000C430LA,5
A4SHIN4F4K2TT,B000C430MO,5
A2GXAUKVAA0OYA,B000C430XI,5
A3BWDN8FXAKC3T,B000C430Y2,5
A2NSW6T884FXNO,B000C4313C,4
A7DOLDQN57S36,B000C431HS,5
AK0QCL19I8T1M,B000C4325E,5
A3BKZJZ3NN2TR,B000C44BS6,5
AKC67DDSLXHYQ,B000C44BTA,3
A2ZYL3B7RLNQTP,B000C44BUY,5
AFXCPXV2V5IRY,B000C44BWW,5
A1980UDWGL6J3N,B000C44BZ4,5
A2OY23UGNFQWLT,B000C44C0S,5
A1ZMKNN2TE0NR1,B000C44C0S,5
A31E4KUIEXJFYH,B000C44C1W,4
AT3NLDVR1A7PR,B000C44C30,5
A2SHGRS4KIJ7F7,B000C44C30,5
A129T83IGIXOVP,B000C44C30,5
A2YYEDV9UL4ONS,B000C44C3K,5
A2P26RZD1HIU0L,B000C44C44,5
A18YNYBHXAS4K7,B000C44C44,5
A35PL5FRB18EAS,B000C44C5I,5
AHBP54GGBKJBG,B000C44C5I,5
A2BBH0MAN0I1EW,B000C44C5I,4
A19ZDZ48MH2MBI,B000C44C5I,4
A6VIBJBNK5QDR,B000C44C6C,5
AYFQ5C9RBYJL3,B000C44C8K,5
AEXP6C0CGIPDA,B000C44C8U,5
A3JJJC1FD7XOK7,B000C44C94,5
A1UD24WT8C3GI2,B000C44C9E,5
A1OH71BWZK9WRR,B000C44CAS,1
AR8EW4I0WKWM,B000C44CCQ,5
A1S9JOM06ELSTA,B000C44CCQ,5
A4T52TKA79DG5,B000C44CDU,4
A255Q3NNHNAV9I,B000C44CDU,5
A3FD885XHTCN08,B000C44CDU,5
A3JUFE7AZ9KSKJ,B000C44CDU,5
A3KADEZL8WWN3T,B000C44CDU,4
A5785AYIV196V,B000C44CEY,5
A1Q23WOUP3K669,B000C44CEY,5
ALWEE45JERFLU,B000C44CEY,1
A1OD4WCQUASWPR,B000C44CF8,1
A3VQ342ZSWILMG,B000C44CFI,2
A3VI5A94JQ9WIP,B000C44CGC,5
A255Q3NNHNAV9I,B000C44CGM,5
A3FD885XHTCN08,B000C44CGM,5
A1JJW6D77985WU,B000C44CHG,5
A3D544M4WJ57OD,B000C44CHG,5
A17K75EB4SQKNZ,B000C44CJ4,3
AANLUZVOCF9UB,B000C44CJ4,3
ADFCQ9P3EYJ01,B000C44CJY,5
A2UMN4S46EP789,B000C44CJY,5
A1E00ASCVMQV92,B000C44CJY,4
ATNMSTNUFVYO5,B000C44CJY,5
A3K1FCXEOIAQMF,B000C44CK8,3
ALKMAWRSOHA9H,B000C44CK8,5
A2M7G97TD2C7PX,B000C44CL2,5
AXILFT1VJGJUS,B000C44CLM,5
A1W3WDY2T5V01Z,B000C44CLM,5
A3315WCZRB2RZF,B000C44CMG,3
A32Y6ZQC1TNSPO,B000C44CNA,5
AUTMSYQ78WHK0,B000C44CP8,5
A1UD1TKX2K0MCD,B000C44CPI,5
A1X0BQC1KXSIBE,B000C44CPI,5
ABQA15MSUTRZV,B000C44CPI,5
A3720DC91WDT1I,B000C44CPI,4
A11FJ61QH2TGU8,B000C44CPI,4
A191K8YI3ZPBNV,B000C44CPI,5
A2VYEZMR9S8KLS,B000C44CPI,5
A2WNFBFVIIU6UF,B000C44CPS,5
A2UW8MXY1A6D76,B000C44CQ2,5
A119EMLITGG38L,B000C44CQM,5
A39AHXN4XL5ASX,B000C44CQM,5
AB9PCADXBVELW,B000C44CQM,5
A27OPATJ4OP74I,B000C44CR6,5
A3GUYWEIVZPK0Z,B000C44CRQ,5
A35WAPB0IO90SG,B000C44CRQ,5
A27OPATJ4OP74I,B000C44CRQ,5
A2EFE1TALPGP95,B000C44CSU,5
A3ELQDF5O01YJ8,B000C44CTE,5
A1LXII7VPCQXDT,B000C44CTO,5
A1Y7ZG1P82GKPX,B000C44CTY,5
A300R017S570DY,B000C44CTY,5
A3VMSMRK5Y2IGI,B000C44CTY,5
AVC6IBO40ZCZB,B000C44CU8,3
A3UI25BXOASDOL,B000C44CU8,5
AWWPJOG8MDDBY,B000C44CUS,5
A7ELNGMVRPYWO,B000C44CVM,5
A28G8LQFK593BZ,B000C44CWQ,4
ADVRZ6HAB1YKK,B000C44CZI,5
ATWT2Y2FPZG77,B000C44CZI,4
A34QYAN6DKKN64,B000C44CZI,5
A9G6T84P9WL8N,B000C44CZI,5
A10VI1437596V6,B000C44CZI,5
A19OK05Z2WYE9X,B000C44CZI,3
A1794ZU8XFM2S9,B000C44CZS,4
A34MAO138NIMQ4,B000C44D1G,5
A1CAZY8C5GQZ6L,B000C44D20,3
AJCZO04NFBSUJ,B000C44D20,2
AN60NFDZRLUUT,B000C44D20,5
A14NLU3EKWTHTI,B000C44D20,5
A2M5C669MGN6O4,B000C44D2A,5
A1G8ICG5K2WVUO,B000C44D3O,5
A27P7I8PWMRFZ2,B000C44D4I,1
A11FJ61QH2TGU8,B000C44D4S,5
A13MKD6Q85D5XC,B000C44D52,5
A2NTF06OGXYKNC,B000C44D52,5
A210KQ0QAEA468,B000C44D52,5
A3O00BUEBIFVAR,B000C44D5C,4
A19TGSXRRDTEWN,B000C44D5C,5
A13P70H52RA6XV,B000C44D5C,5
A20B1SP07T6TYF,B000C44D5C,3
A30QRFM7FX3A7L,B000C44D5C,4
A129K0L0V5MVUP,B000C44D5C,5
A1PZY71NRET4AV,B000C44D5C,5
A15RLZVJ91QA3I,B000C44D5C,4
A2XGKE091UKQBP,B000C44D5M,3
A214JA4SNKV63I,B000C44D5M,5
A210KQ0QAEA468,B000C44D5M,5
A2WAR6QP5K35H8,B000C44D66,5
A309CMVH8WO06T,B000C44D6G,5
A3SK1HJLKY9P2O,B000C44D6G,1
A2X6FRUFVI1DTF,B000C44D6Q,3
A2JXKSSXTL8C7D,B000C44D6Q,5
AAFPVR0X43CHS,B000C44D6Q,1
A6KR071R67Y2B,B000C44D6Q,2
A88NIP3EN131G,B000C44D6Q,4
A1YUBBN03JOMPM,B000C44D6Q,1
AGH2AY3INF4GS,B000C44D70,5
A2JA63UPVFEF1Y,B000C44D84,4
A3P882SRKAAWX0,B000C44D8O,5
A3HJMDCDKNL8WA,B000C44D8O,5
AHYXAFW55X1NM,B000C44D8O,5
AE7XNTVPLXPCU,B000C44D9I,5
A9RTRKZM3IEOY,B000C44D9I,5
AI455AFUNOIMZ,B000C44D9I,5
AAWLJWN5S7BQ5,B000C44DA2,5
A2QQCEMNVIKXYU,B000C44DA2,5
A1XZ0INF5PMKTD,B000C44DA2,5
A3PCKP46FL3IGM,B000C44DA2,5
ABSRG4QTO02Y1,B000C44DA2,2
ADZ7TSHF95M6A,B000C44DA2,5
A2BA8HOGH5DERK,B000C44DA2,4
A25QNOP1660MTY,B000C44DB6,4
A38O6C1A8AWUGH,B000C44DB6,5
A17Z81DR3DTA4Z,B000C44DB6,5
A1S3IY2S2VPNNC,B000C44DB6,5
A2M2MYPMRNI003,B000C44DB6,5
A216X5C5HGIAZD,B000C44DB6,5
ANTTPV6WNVI1G,B000C44DB6,5
A1XIUAGYUI8U0H,B000C44DB6,5
AQMGZ1SCURAY9,B000C44DB6,5
A1DVOIS006DYKY,B000C44DB6,5
A1MV1NNJT99D6P,B000C44DB6,5
A1AFKK422XK29B,B000C44DB6,3
A22NTCSBPYGII9,B000C44DB6,5
A2QH3692P6Z5OP,B000C44DBQ,5
A33UFD8VG0ECQL,B000C44DBQ,5
A119UH3M7VG0SG,B000C44DBQ,4
A35MTETCYI5UT9,B000C44DBQ,1
A31FXCYKIKLJG8,B000C44DBQ,1
A1WBQEFRNA2TNE,B000C44DBQ,5
AWA0COAOQ051G,B000C44DBQ,3
A2Q8IQ5L0V7UKY,B000C44DBQ,3
A1Y8SNDFB9GPXW,B000C44DBQ,4
A2G0JILR4TEMGK,B000C44DBQ,1
AQRB8K9Y6PB6L,B000C44DBQ,1
A30K67VMN27Z75,B000C44DBQ,5
A1R8TL0ECQA6VL,B000C44DBQ,5
A306NASGVUDFKF,B000C44DBQ,5
AM58V0ODRJL3Q,B000C44DBQ,5
A24YFSYWO3JJEZ,B000C44DBQ,1
AG07FJQGSW7N7,B000C44DBQ,1
A2GX32WCRKQAT1,B000C44DBQ,5
A2LQYMXZIFQT2M,B000C44DBQ,1
A264MCPSHCKHA1,B000C44DBQ,5
A2SWEXVVXKW6MM,B000C44DBQ,4
A1KU70WM7J9VV9,B000C44DBQ,1
A2FJ135DKY6TXY,B000C44DBQ,5
A2M8018EHZSRN6,B000C44DBQ,5
A32O77QT9ON92W,B000C44DBQ,3
AMZNRZ4K208EC,B000C44DBQ,2
A1Y2ENM1UBBD7E,B000C44DCA,5
A3G7YYFU71SDF3,B000C44DFC,5
A26YQUB29RP65S,B000C44DIY,1
A29W0H5PMI3BLZ,B000C44DIY,1
AVC6IBO40ZCZB,B000C44DIY,4
AB0G2X2CNAXTD,B000C44DIY,5
AWIHUYEST1D88,B000C44DIY,1
A151529PUO4JG8,B000C44DIY,5
A2E8RPB5R6F1DK,B000C44DIY,4
A3VXCP0CHGHFKM,B000C44DIY,5
AT6XJ8B5J4K27,B000C44DIY,1
A2PCD3GLRQ7MYW,B000C44DIY,1
A3U1TJI9ZDA1XF,B000C44DIY,4
A1YEZMSY6HJ1LQ,B000C44DIY,5
A1GT791PJT9YSN,B000C44DJI,1
A1FX6SA4JWOQJM,B000C44DJI,5
A1YQZWGWXN1R7K,B000C44DJI,1
A1Z2CHWSFLP3FO,B000C44DNE,5
A2ZDJM5NVMDRIA,B000C44DQG,2
A16JZZ0DQ1L9RB,B000C44DQG,5
A18FFRYJGQN5XO,B000C44DRU,5
A2CNXS86JY4JV4,B000C44DVQ,5
A34C2E8PSPU3SM,B000C44DXO,3
A1D6H9V8APS13A,B000C44DXO,1
A5S8J4ZXZEDZS,B000C44DXO,5
A13ISAB5R88FBJ,B000C44DXO,2
A21TDAWUG50WIP,B000C44DY8,4
AFHRO6AC98HXF,B000C44DY8,5
A3H0R591PDKMW6,B000C44DYS,5
AWSZD7LI1LRT7,B000C44DYS,4
A11FJ61QH2TGU8,B000C44DYS,5
A7ELNGMVRPYWO,B000C44DYS,5
AATUXZ8WOUT7X,B000C44DYS,5
A2NCAUG4L75GTH,B000C44LNG,3
A11L0I1YECCFP4,B000C44LPE,5
A17P61E9OSP4D5,B000C44MBW,1
A1NV86B19EYYRY,B000C44ML2,5
A181SBTY34QQVD,B000C44NXY,5
A2S8J4OO5NMPCI,B000C44NZM,5
A3QBFFSRWOEMOS,B000C44UD2,5
A3QBFFSRWOEMOS,B000C44UGO,5
A1B3SNPKJNI20B,B000C44UI2,5
A3T9BR1TF381TL,B000C44ZZ0,5
A20C14AXTOC14B,B000C4505O,2
A2YL8IVDB20OTK,B000C4505O,1
AZM6HBXX3GYG8,B000C4505Y,3
A3GQV37REGXHNA,B000C450NG,4
A1Z2MP6KISWY9G,B000C450NG,5
A15MGYJ7033638,B000C450UO,2
A30LZLR8SCRMMD,B000C450X6,4
A2DXGE9Q56FZ7O,B000C4511C,1
A2CJZM6CSVD1CB,B000C451PI,1
A1YI3UKZMPFR3L,B000C451TO,5
A55YQU3HJKBU4,B000C451TY,4
A2251K5E075NQT,B000C452IO,5
A3EDU19IWW46O3,B000C452JS,5
A23IIUBOHQIXIP,B000C452JS,4
AC00URW5TZRAP,B000C453D8,5
A1PQ3PHT3LHU2Z,B000C453UG,4
A3I8RS2KQEQBQ2,B000C4541O,3
AGUNDDVM53RC8,B000C4541O,5
AKNVQ79BU1H84,B000C45428,4
AKNVQ79BU1H84,B000C454AA,4
A2XX9SQ3OTSH7R,B000C454P0,1
A1YWBFHAK392H8,B000C4552C,5
A34DO144BKXLDG,B000C4554A,3
A3CFM5N911S7U6,B000C4559A,1
AE14MJF2Y73JF,B000C455J0,2
A2K8GAHC3E56FF,B000C455J0,5
A32AO818ILTOQF,B000C455J0,5
A1ZZGDWXCJK9CM,B000C455J0,1
AJCZMHX3H9Q9V,B000C455L8,5
A336DFU330V7VX,B000C455MC,5
A3AC2BL5ISVEXY,B000C455OK,5
AMN2STEJRSA0V,B000C455OK,5
AXIQBDOJ87B72,B000C455RW,5
